1.926999999999999957e+01
7.876999999999999602e+01
7.301000000000000512e+01
4.388000000000000256e+01
6.352000000000000313e+01
6.785999999999999943e+01
7.309000000000000341e+01
7.864000000000000057e+01
8.028000000000000114e+01
8.145000000000000284e+01
8.043999999999999773e+01
7.762999999999999545e+01
7.656999999999999318e+01
7.759000000000000341e+01
6.951999999999999602e+01
6.887999999999999545e+01
7.406999999999999318e+01
6.932999999999999829e+01
6.960999999999999943e+01
6.534000000000000341e+01
6.078000000000000114e+01
5.910999999999999943e+01
6.063000000000000256e+01
6.168999999999999773e+01
6.079999999999999716e+01
6.090999999999999659e+01
6.178000000000000114e+01
6.059000000000000341e+01
5.949000000000000199e+01
5.835999999999999943e+01
5.835000000000000142e+01
5.875000000000000000e+01
5.956000000000000227e+01
6.124000000000000199e+01
6.285000000000000142e+01
6.448000000000000398e+01
6.512999999999999545e+01
6.693999999999999773e+01
6.762999999999999545e+01
6.835999999999999943e+01
7.004000000000000625e+01
7.131000000000000227e+01
7.209000000000000341e+01
7.310999999999999943e+01
7.309999999999999432e+01
7.370000000000000284e+01
7.398999999999999488e+01
7.418000000000000682e+01
7.476999999999999602e+01
7.493999999999999773e+01
7.504000000000000625e+01
7.565000000000000568e+01
7.617000000000000171e+01
7.614000000000000057e+01
7.612999999999999545e+01
7.640000000000000568e+01
7.676000000000000512e+01
7.728000000000000114e+01
7.696999999999999886e+01
7.742000000000000171e+01
7.696999999999999886e+01
